TWIN_ID,score_socialdesirability,score_conscientiousness,score_anxiety,score_HI,score_VI,score_HC,score_VC,score_finliteracy,score_numeracy,score_deductive_certainty,score_forwardflow,score_discount,score_presentbias,score_riskaversion,score_lossaversion,score_trustgame_sender,score_trustgame_receiver
184,6,8,21,4.25,4.5,4.0,4.75,4,3,4,0.7735292991830877,0.0,0.04722222222222222,-0.17777777777777778,no switch,100.0,48.0
185,4,6,33,4.25,3.5,4.25,3.75,6,8,3,0.8171812504858793,14190949511.59008,0.041666666666666664,0.5777777777777778,no switch,40.0,45.0
186,7,5,9,4.5,2.75,3.5,3.0,5,4,4,0.7937379953525592,0.0,0.06527777777777777,0.03333333333333333,no switch,40.0,37.0
187,10,3,7,4.75,3.5,5.0,4.25,5,6,4,0.7577946242146856,0.0,0.008333333333333333,0.10000000000000002,0.8982283219962782,0.0,0.0
188,4,8,10,4.5,2.5,3.5,3.0,6,6,4,0.796225276060735,4823.010556400996,0.004166666666666666,0.6111111111111112,no switch,40.0,45.0
189,5,8,16,4.0,3.0,3.5,3.75,5,4,3,0.8271665157125948,2.197092974195832,0.07430555555555556,0.04444444444444445,no switch,40.0,45.0
190,1,4,0,4.75,3.0,2.0,4.5,5,2,0,0.7980371946250917,2.197092974195832,0.10555555555555556,no switch,no switch,0.0,0.0
191,9,5,14,4.75,1.0,4.75,5.0,6,5,4,0.6425567654901028,4823.010556400996,0.075,0.18888888888888888,no switch,40.0,52.0
192,13,5,0,4.5,1.5,3.0,2.25,7,6,4,0.8114535084508256,0.0,0.0,0.6111111111111112,0.2323969747012262,100.0,100.0
193,6,2,33,3.5,3.5,4.0,3.5,4,1,3,0.803171086358959,1501199876836663.2,0.18333333333333335,0.4,no switch,40.0,45.0
194,3,8,10,3.5,1.75,3.5,3.75,6,5,4,0.8511960558898897,0.9315923415345702,0.048611111111111105,-0.025,no switch,100.0,30.0
195,4,7,16,3.25,2.75,3.75,3.0,6,6,4,0.8638918722303303,90.62807202723366,-0.06319444444444444,0.37777777777777777,no switch,60.0,58.0
196,12,8,1,4.25,1.5,4.25,4.0,6,5,3,0.8169787840566172,-0.9711920821388641,0.13055555555555554,-0.3333333333333333,no switch,100.0,55.0
197,10,3,2,3.0,1.5,5.0,4.0,5,3,4,0.8192797800541323,1062705.865330673,-0.11875000000000001,0.42777777777777776,no switch,100.0,55.0
198,4,8,39,4.5,2.5,3.0,3.25,6,7,4,0.8203957836179121,4.825761367031629,0.048611111111111105,0.5555555555555555,no switch,0.0,45.0
199,10,7,3,5.0,1.75,3.5,3.5,6,6,4,0.8229764476784949,0.0,0.0,0.18888888888888888,no switch,100.0,100.0
200,10,8,0,4.5,1.5,3.25,3.25,3,7,4,0.7564883662252996,0.0,0.0,0.5055555555555555,no switch,40.0,45.0
201,6,8,8,3.75,3.5,4.25,3.0,6,8,4,0.7815306228623795,398.0649639559679,0.12638888888888888,0.15555555555555556,1.1371056475048689,100.0,36.0
202,9,6,10,3.75,2.0,3.75,3.5,5,3,4,0.8049028855305846,4.825761367031629,0.23888888888888885,0.07777777777777779,no switch,40.0,33.0
203,11,8,27,4.5,4.75,4.5,4.75,2,0,4,0.8946729615403589,1501213588331692.8,0.011111111111111118,0.4611111111111112,no switch,40.0,23.0
204,9,8,5,4.0,2.75,4.0,4.0,4,5,4,0.8002179006238762,0.0,0.0,0.37777777777777777,0.426916631542086,60.0,40.0
205,13,8,2,3.75,3.0,3.25,3.5,7,6,4,0.813179381420129,60.294663072100256,0.042361111111111106,-0.12777777777777777,no switch,100.0,45.0
206,11,8,0,5.0,2.5,3.0,3.0,6,8,4,0.80742309773945,4823.010556400996,0.13888888888888887,0.6666666666666667,0.7270134564022138,0.0,0.0
207,0,7,5,4.75,3.75,4.25,4.75,4,8,4,0.8314073804385832,no switch,no switch,no switch,no switch,0.0,67.0
208,4,8,3,4.25,3.75,4.5,4.0,7,6,4,0.8328979568015861,0.0,0.0,0.4444444444444444,0.4746428776901347,100.0,35.0
209,8,8,6,4.75,3.5,4.75,3.5,6,6,4,0.8447527630766801,-0.333223269233891,0.08888888888888889,0.27777777777777773,0.5297916369520498,0.0,0.0
210,0,7,3,3.5,3.5,3.75,3.75,4,7,4,0.860821893913273,no switch,no switch,no switch,no switch,60.0,43.0
211,2,6,4,4.5,3.25,2.0,3.25,6,8,4,0.8258211543706545,0.9315923415345702,0.0375,-0.011111111111111108,1.1435767577227596,60.0,55.0
212,5,5,2,4.0,1.5,2.75,4.5,5,2,4,0.8065135539512646,350.00192409326706,0.39166666666666666,0.1,no switch,20.0,64.0
213,5,8,1,5.0,2.0,4.75,4.5,5,6,2,0.8265996611135756,0.9315923415345702,0.0,0.5444444444444444,no switch,40.0,31.0
214,8,7,0,3.0,3.0,3.0,3.0,6,8,4,0.7827808279271641,3002399773949950.5,0.0,0.0,0.8876099747089672,0.0,41.0
215,6,8,3,3.0,3.0,4.75,4.75,6,7,3,0.810570788962953,4717.878902760957,0.0,0.24444444444444446,no switch,20.0,45.0
216,4,5,14,4.75,3.75,2.5,1.75,3,8,3,0.751120308266443,3002399751775739.5,-0.15833333333333333,0.5111111111111111,no switch,20.0,47.0
217,6,7,0,5.0,3.5,2.75,3.25,6,6,4,0.8374602310985042,0.0,0.0,-0.022222222222222237,no switch,80.0,33.0
218,3,7,26,4.5,3.75,4.5,4.5,7,5,4,0.7906048763279374,4823.010556400996,0.22777777777777775,-0.1111111111111111,0.8769916274216562,40.0,50.0
219,2,4,10,5.0,2.75,3.5,2.5,6,7,4,0.8844554562216327,4735.5225292277155,0.049999999999999996,0.0,0.8876099747089672,60.0,48.0
220,2,6,13,4.0,2.25,4.0,4.75,5,3,4,0.7881317184560278,0.3104781772960677,0.024305555555555552,-0.08888888888888886,no switch,40.0,33.0
221,13,7,0,5.0,1.75,2.25,3.75,5,5,4,0.8337414959625146,0.0,0.0,0.5,no switch,0.0,0.0
222,11,8,1,4.0,1.5,4.25,3.25,5,5,4,0.8017976918218029,377.7926690963741,-0.04513888888888889,0.19999999999999998,0.738661557383263,80.0,45.0
223,8,8,0,4.0,3.25,4.5,5.0,7,6,4,0.8555067421466581,4479.2383392155925,0.020833333333333332,-0.03333333333333333,no switch,20.0,45.0
224,6,4,11,2.75,3.75,3.0,3.25,4,6,3,0.8653253785068712,3002399773949950.5,-0.125,0.6111111111111112,no switch,100.0,42.0
225,13,8,4,4.25,2.5,4.75,4.5,5,3,4,0.8843280081470759,1.7144237181276818,0.15208333333333332,0.06666666666666667,no switch,40.0,50.0
226,6,7,11,4.75,2.5,4.75,1.5,5,2,4,0.7233615584515295,1501213588328252.2,0.011111111111111118,0.00555555555555555,no switch,40.0,50.0
227,8,7,0,4.75,3.0,4.75,4.5,2,1,4,0.7306403916155034,398.0649639559679,0.09305555555555556,0.3,no switch,40.0,45.0
228,10,7,14,5.0,4.5,3.75,3.25,3,4,3,0.8252256040656153,350.0879285340764,0.09861111111111114,0.3055555555555556,no switch,0.0,0.0
229,4,5,17,4.5,3.75,2.75,3.75,6,8,4,0.8251280749153503,4735.5225292277155,0.14722222222222223,-0.13333333333333333,0.8876099747089672,100.0,31.0
230,5,8,13,4.0,2.25,3.75,4.0,7,6,4,0.8328575933265823,0.0,0.0,0.13333333333333333,no switch,0.0,0.0
231,8,7,9,4.0,3.5,4.25,4.5,4,4,4,0.7798568646235431,1050866.220028645,0.13055555555555554,0.38888888888888884,no switch,100.0,73.0
232,5,8,5,5.0,3.25,4.0,4.5,5,7,4,0.8181759753131467,4428.085637298981,0.010416666666666666,-0.2111111111111111,no switch,60.0,45.0
233,6,8,1,4.5,1.5,5.0,4.5,6,8,4,0.8550138616089322,0.0,0.04097222222222222,0.049999999999999996,0.8965457449192061,40.0,40.0
234,10,7,1,4.0,2.0,4.25,4.25,5,5,4,0.8043954356925438,0.0,0.06527777777777777,0.06666666666666667,0.769115585385382,40.0,45.0
235,10,8,23,4.0,2.75,2.75,3.25,6,7,4,0.8497536580952305,423.0284478242843,-0.12291666666666667,0.06666666666666667,0.9036683083403806,100.0,100.0
236,11,8,11,4.5,2.0,4.0,3.0,5,1,4,0.8243558192113554,-0.9711920821388641,0.0,-0.48888888888888893,no switch,20.0,26.0
237,0,8,2,3.5,1.25,4.0,3.0,6,8,4,0.8167548700352969,0.0,0.0,0.14444444444444446,0.822416903588989,0.0,27.0
238,1,8,4,4.5,2.0,4.75,3.0,6,7,4,0.8018486811645893,0.0,0.0,0.24444444444444446,0.3244460592562617,100.0,43.0
239,9,5,6,5.0,2.75,5.0,5.0,5,4,4,0.820701604096057,195.7597256672724,0.2020833333333333,0.16111111111111112,no switch,40.0,73.0
240,0,4,20,4.0,3.0,3.5,4.0,4,7,4,0.7692367967878733,no switch,no switch,no switch,no switch,20.0,33.0
241,4,2,1,4.5,2.25,3.25,2.5,5,7,4,0.8455740124867318,0.0,0.0,0.0,0.8876099747089672,60.0,48.0
242,6,8,7,4.5,4.5,4.5,4.5,5,8,4,0.7709527235844624,22.469387833789707,0.325,-0.10833333333333334,no switch,40.0,35.0
243,4,8,12,4.0,2.75,4.0,4.25,6,2,4,0.8416595187933545,20190.681701946625,0.008333333333333331,0.13333333333333333,no switch,40.0,30.0
244,6,8,10,4.5,4.0,4.25,4.75,5,8,4,0.7529387736666393,109.95741500707037,0.30833333333333335,-0.2,no switch,20.0,35.0
245,8,8,30,3.0,3.0,4.0,4.0,6,6,4,0.8575553207575348,1501199898159816.2,-0.23055555555555554,0.37222222222222223,no switch,20.0,19.0
246,6,5,0,4.5,3.25,3.5,4.25,4,4,4,0.7798282829076776,7.540434200676842,0.01875,0.0,0.8876099747089672,0.0,33.0
247,6,8,17,3.75,3.5,3.75,4.5,6,4,4,0.8466211791651808,0.9315923415345702,0.11388888888888887,0.37777777777777777,no switch,40.0,40.0
248,9,7,18,3.25,3.75,4.0,4.25,6,8,4,0.7975106757930468,39.95467590276033,-0.012499999999999999,0.0,no switch,20.0,17.0
249,12,8,2,4.5,2.75,5.0,5.0,6,5,4,0.8375359311724432,0.0,0.0,-0.12777777777777777,no switch,100.0,58.0
250,6,4,46,4.0,4.0,4.0,4.0,7,8,4,0.8745100954012905,1.3812004488937906,0.07777777777777778,0.21666666666666667,0.4777751038996845,100.0,55.0
251,4,8,3,4.25,2.5,4.5,3.75,6,2,4,0.8331404809743164,4428.085637298981,0.027083333333333334,0.26666666666666666,no switch,20.0,45.0
252,8,8,3,3.5,2.25,5.0,3.5,6,5,4,0.8774929202014716,1501199875790620.2,0.225,0.5,no switch,60.0,53.0
253,1,1,7,4.25,3.75,5.0,3.75,3,3,4,0.8054194596537894,4.825761367031629,0.10277777777777779,-0.21666666666666667,no switch,100.0,45.0
254,9,8,0,4.75,3.0,2.75,2.5,7,8,4,0.7959728473592591,0.0,0.0,-0.13333333333333333,no switch,0.0,0.0
255,3,8,0,4.75,2.5,4.25,3.75,7,8,4,0.8932005527137322,0.0,0.0,0.027777777777777776,1.1689978151211955,80.0,60.0
256,0,8,35,4.5,4.5,4.75,5.0,4,6,4,0.7864389513111308,no switch,no switch,no switch,no switch,0.0,10.0
257,1,8,22,4.0,3.0,4.0,4.25,6,7,4,0.7964600628488581,41.84129069966009,0.01875,0.1722222222222222,0.6256111853973975,100.0,84.0
258,1,8,0,5.0,1.75,1.25,3.5,6,8,4,0.8496440193673106,0.0,0.0,0.0,1.0933206088271756,0.0,52.0
259,8,8,0,5.0,2.25,5.0,3.25,4,7,4,0.8253400835335817,4.825761367031629,0.1638888888888889,0.13333333333333333,0.8982283219962782,60.0,52.0
260,11,8,15,3.5,4.25,4.0,4.25,2,0,3,0.7645200278007197,1501199876836575.8,0.009027777777777765,0.49444444444444446,no switch,60.0,73.0
261,5,7,3,4.25,2.75,4.0,4.0,6,7,4,0.8653627842439251,14.050545696553074,0.10972222222222222,0.08333333333333333,0.7136221371626612,40.0,22.0
262,7,8,20,4.0,3.25,3.0,3.25,6,7,4,0.7965505532373457,3002399773949950.5,-0.041666666666666664,0.5777777777777778,no switch,0.0,17.0
263,13,8,0,5.0,4.75,5.0,5.0,4,3,3,0.8532805382553742,8.144018500935635,no switch,0.6111111111111112,no switch,0.0,0.0
264,2,8,16,4.75,1.75,5.0,5.0,4,2,2,0.8244963084873305,695.1780868195025,0.04722222222222222,-0.14444444444444446,no switch,0.0,25.0
265,13,8,2,3.25,2.25,4.75,4.75,6,3,4,0.7699862195177091,0.0,0.0,0.27777777777777773,no switch,20.0,45.0
266,2,8,13,4.75,4.0,4.5,5.0,4,3,4,0.8521664476789027,23.87333337462132,0.2520833333333333,-0.13333333333333333,no switch,20.0,28.0
267,7,7,0,5.0,5.0,5.0,4.0,6,1,2,0.8422186282702289,13712538432.477003,0.15,0.36111111111111116,no switch,40.0,56.0
268,1,8,0,4.5,2.5,4.0,4.0,6,8,4,0.8188071479453636,17.132815955575918,0.04375,0.06666666666666667,0.8876099747089672,100.0,55.0
269,6,1,11,5.0,1.0,3.5,5.0,3,4,4,0.8309815213346723,0.9314345318882031,0.025,0.09999999999999999,no switch,100.0,48.0
270,3,8,0,3.5,2.5,4.5,2.5,7,8,4,0.7800886486455486,0.0,0.0,0.049999999999999996,no switch,100.0,45.0
271,8,8,18,4.5,1.25,4.5,4.75,4,4,3,0.7830483834168579,200122.4725937871,-0.12430555555555556,0.1277777777777778,no switch,40.0,49.0
272,9,8,0,4.75,3.5,4.75,4.75,7,7,4,0.7545379311346465,0.0,0.0,0.00555555555555555,0.6694024963048589,40.0,47.0
273,6,8,0,4.75,3.5,3.25,4.25,5,4,4,0.8781492998709364,377.7926690963741,0.0013888888888888885,no switch,no switch,100.0,58.0
274,12,8,0,2.75,3.0,4.0,3.75,5,2,1,0.8631393601441836,8263.54837274505,0.30277777777777776,0.5444444444444444,no switch,40.0,45.0
275,5,1,0,3.75,2.5,3.75,3.75,6,8,4,0.8061645373223756,350.00192409326706,0.13055555555555554,-0.1111111111111111,no switch,20.0,44.0
276,6,7,15,4.75,3.0,4.5,4.25,4,3,4,0.8710528592351235,0.0,0.0,0.033333333333333354,no switch,20.0,42.0
277,11,4,20,3.75,1.75,3.25,2.75,5,5,4,0.7617654922177318,13712737754.639854,0.04722222222222222,-0.09166666666666666,no switch,40.0,37.0
278,5,6,0,4.0,3.0,4.0,4.25,4,6,4,0.7848354806722893,195418.6442367227,0.09305555555555556,0.2611111111111111,no switch,40.0,47.0
279,8,7,3,4.75,3.0,4.25,4.75,6,4,4,0.7719368772280604,0.0,0.075,0.2611111111111111,no switch,0.0,55.0
280,9,8,0,5.0,1.75,4.0,1.0,6,7,4,0.7068922956850059,478216579.9607816,-0.07986111111111112,0.038888888888888896,1.5521619707880143,100.0,55.0
281,1,7,14,4.0,1.75,3.25,4.25,5,1,4,0.7708187213919715,1501199875790165.0,0.041666666666666664,0.08333333333333333,no switch,20.0,49.0
282,5,6,5,4.5,2.75,4.25,2.5,6,7,4,0.8483033442024636,90.62807202723366,-0.020833333333333332,0.3055555555555556,0.3035015189897819,40.0,48.0
283,3,7,5,5.0,4.5,3.75,2.0,6,6,4,0.8399121911281165,58.40804827520049,-0.015972222222222218,0.09444444444444444,0.9603639711373343,0.0,62.0
284,9,8,0,4.75,3.25,4.25,4.5,4,4,2,0.8518388072044478,119.18219933659181,0.30416666666666664,-0.37222222222222223,no switch,40.0,32.0
285,9,8,6,4.0,4.25,4.5,4.5,4,6,4,0.8582536186658328,41.84129069966009,0.008333333333333333,0.4777777777777778,no switch,80.0,40.0
286,8,8,17,4.5,4.5,4.75,4.75,5,5,3,0.8333564974184793,0.3104781772960677,0.09444444444444444,0.10555555555555556,no switch,40.0,35.0
287,7,8,23,4.5,4.5,4.75,4.5,4,7,3,0.8362458234587555,0.3104781772960677,0.1111111111111111,0.04444444444444445,no switch,20.0,31.0
288,5,0,30,3.75,2.5,4.25,4.0,2,0,4,0.7857357887919854,1501200376375910.8,-0.052777777777777785,0.26111111111111107,0.5460764865850027,40.0,45.0
289,6,5,6,4.5,3.25,2.5,3.5,5,3,4,0.7290398557418534,4533.21729093902,-0.13680555555555554,0.22222222222222224,no switch,40.0,45.0
290,4,4,12,4.75,1.25,4.0,2.75,6,6,4,0.8509285386541128,350.00192409326706,0.05555555555555555,-0.06666666666666667,no switch,40.0,45.0
291,13,8,8,4.25,3.25,4.5,3.5,4,7,3,0.8845419021541745,0.0,0.0,-0.011111111111111108,no switch,40.0,45.0
292,6,6,7,4.0,3.5,2.5,3.25,5,4,4,0.8383442014512617,455.1335777333058,0.05555555555555555,0.6111111111111112,0.2684888601223636,40.0,45.0
293,0,2,17,3.25,1.75,3.0,2.75,7,8,4,0.8579733305346701,0.0,0.0,0.0,1.0933206088271756,0.0,0.0
294,5,8,30,4.0,2.5,4.0,4.25,3,2,4,0.8656932934752842,690.3523254524708,-0.1388888888888889,-0.16111111111111112,no switch,60.0,37.0
295,5,7,17,5.0,2.5,3.5,4.75,4,6,4,0.8265965620679288,4.825761367031629,0.0,0.022222222222222237,no switch,40.0,36.0
296,10,6,13,4.75,2.5,4.75,4.5,5,7,4,0.8589628213194636,401.4906523320292,0.02291666666666667,-0.08333333333333333,0.8982283219962782,40.0,42.0
297,5,8,6,3.75,3.25,3.75,4.5,5,8,4,0.8287218965329481,0.0,0.0,0.09444444444444444,0.8235552355068444,100.0,35.0
298,2,8,3,5.0,2.5,5.0,4.5,4,6,4,0.83470094797698,14.050545696553074,0.10486111111111111,-0.17777777777777778,no switch,40.0,45.0
299,10,8,4,4.5,1.25,4.75,3.75,4,3,4,0.8039345681857597,14.050545696553074,0.07638888888888888,-0.1111111111111111,no switch,40.0,32.0
300,3,4,1,3.5,3.0,4.75,4.5,6,6,4,0.7826133793205203,16330.255482632238,-0.04513888888888889,-0.26666666666666666,no switch,40.0,44.0
301,8,7,0,3.75,2.75,4.0,4.5,6,8,4,0.7403524022953039,0.0,0.0,-0.027777777777777776,1.028298128193813,0.0,0.0
302,10,8,3,4.25,2.5,4.25,4.75,5,8,3,0.7552822412626522,0.0,0.0,no switch,no switch,60.0,55.0
303,6,8,6,4.5,2.75,3.25,3.75,6,6,4,0.8194530058333511,0.0,0.5,0.6111111111111112,no switch,40.0,45.0
304,3,5,33,5.0,3.25,4.0,4.0,4,6,4,0.8168814175478679,3002399751580330.0,0.0,-0.05555555555555555,no switch,100.0,39.0
305,8,2,13,4.0,2.25,4.0,3.75,6,4,4,0.8539676938092193,0.0,0.0,0.03333333333333333,no switch,60.0,45.0
306,10,8,0,5.0,2.25,4.5,3.75,7,4,4,0.8400486008864211,0.0,0.0,0.011111111111111108,no switch,40.0,45.0
307,9,8,1,4.0,1.75,4.25,3.0,7,6,1,0.839492053179741,4.4290965517728935,0.024999999999999998,0.18888888888888888,0.4726696049139313,40.0,45.0
308,6,7,2,3.75,3.0,4.5,3.75,6,8,4,0.8596900386145805,0.0,0.0,-0.1777777777777778,no switch,80.0,31.0
309,8,6,1,4.25,1.75,3.25,2.75,5,3,4,0.7452867573363595,5.050210716011396,0.0027777777777777796,-0.06111111111111111,0.8769916274216562,40.0,33.0
310,7,8,5,4.75,2.25,3.5,3.75,5,8,4,0.7798549444102786,4.825761367031629,-0.03333333333333333,0.08888888888888889,1.2455417337411034,100.0,29.0
311,6,8,6,3.75,4.0,3.75,5.0,5,4,4,0.8946950836249453,0.0,0.0,0.41111111111111115,no switch,40.0,43.0
312,13,7,0,4.75,2.5,3.75,4.0,5,2,3,0.8631990903452565,0.9314345318882031,-0.025,0.47777777777777786,no switch,40.0,25.0
313,7,5,20,5.0,2.5,4.5,1.25,6,5,4,0.8422828229854217,690.3523254524708,0.15555555555555556,0.17222222222222225,0.577422502488953,100.0,36.0
314,0,8,19,5.0,3.75,3.0,4.0,5,3,2,0.6009822401989381,4.825761367031629,0.09722222222222221,-0.6666666666666666,no switch,40.0,37.0
315,4,4,23,5.0,4.75,3.25,2.25,7,8,4,0.7473445030712366,0.0,0.0,0.5111111111111112,0.6021369178627856,0.0,0.0
316,6,8,9,4.0,3.75,3.5,4.0,6,6,3,0.7687390981197803,16662.65585842929,0.3458333333333334,0.17777777777777778,0.606020065717515,60.0,43.0
317,12,8,0,1.75,1.0,5.0,5.0,4,4,4,0.8581248968611369,11.42187730371728,0.04652777777777778,0.35,no switch,20.0,28.0
318,0,8,1,4.25,2.75,4.5,3.5,7,8,4,0.8403001357734197,4.4290965517728935,-0.024305555555555552,0.0,1.0933206088271756,100.0,48.0
319,7,5,13,4.0,3.0,3.25,2.75,7,7,4,0.8079585699461701,0.0,0.027083333333333334,0.4222222222222222,no switch,0.0,0.0
320,5,4,2,4.25,1.75,3.5,2.75,6,8,4,0.8411338185696242,0.3104781772960677,-0.008333333333333333,0.4388888888888889,1.2099292015784413,100.0,55.0
321,9,8,24,3.0,3.0,3.0,3.0,6,4,4,0.8376237073395844,712.8217132862605,-0.04097222222222222,0.47777777777777786,no switch,40.0,21.0
322,0,7,8,4.0,4.0,4.0,4.25,2,7,3,0.8883088202861353,no switch,no switch,no switch,no switch,100.0,100.0
323,10,6,6,5.0,1.25,4.0,2.0,5,3,4,0.805698869539408,22369630.22478433,0.07638888888888888,-0.1111111111111111,no switch,40.0,45.0
324,3,5,4,4.25,3.5,4.0,3.25,6,6,4,0.8676649506172578,5.050210716011396,0.032638888888888884,-0.022222222222222216,0.6860103614248465,60.0,50.0
325,7,8,11,5.0,4.75,5.0,4.75,7,2,4,0.7869214790069028,4.825761367031629,0.09722222222222221,0.0,no switch,20.0,32.0
326,11,8,0,4.75,3.0,5.0,3.25,6,3,3,0.8110023956964101,0.0,0.0,-0.2,no switch,60.0,55.0
327,10,8,2,3.25,1.5,3.5,3.75,5,4,2,0.8499005682269895,0.0,0.032638888888888884,-0.03333333333333333,no switch,100.0,48.0
328,12,8,0,3.25,3.0,4.25,4.75,6,7,4,0.7554797555980441,0.0,0.0,0.06666666666666667,no switch,40.0,45.0
329,13,8,0,4.5,2.0,4.75,4.75,6,7,4,0.8247648617363854,23420377.26261364,-0.3055555555555555,-0.21666666666666667,no switch,40.0,46.0
330,6,8,8,5.0,1.5,4.5,4.5,5,7,4,0.8886033785094208,4479.2383392155925,0.03125,-0.09444444444444444,0.4138327832156356,20.0,28.0
331,7,8,6,4.25,3.75,4.25,4.5,5,8,4,0.8101117865835874,11.939457163166658,-0.010416666666666666,0.12777777777777777,1.3055879410438158,100.0,32.0
332,5,8,0,3.5,1.75,5.0,4.25,6,8,4,0.7885537000254854,0.0,0.0,0.0,0.8876099747089672,40.0,64.0
333,13,6,20,4.0,3.25,4.0,4.0,3,1,4,0.8223589455949001,478216202.67948896,0.23263888888888887,0.022222222222222237,no switch,60.0,57.0
334,3,7,11,4.75,4.0,5.0,5.0,5,4,4,0.8285581847524062,0.0,0.0,0.39444444444444443,no switch,100.0,45.0
335,2,8,0,5.0,3.75,3.5,4.5,5,7,4,0.892285608400805,6.229706907863243,0.1326388888888889,0.1,no switch,0.0,0.0
336,8,8,4,5.0,3.0,3.0,1.75,5,3,4,0.7700463640380675,0.0,0.0,0.6111111111111112,no switch,40.0,44.0
337,9,4,9,4.25,2.5,4.0,4.0,6,4,4,0.8025317711659921,0.0,0.0,0.26666666666666666,no switch,60.0,54.0
338,8,6,12,4.75,1.75,3.0,3.5,5,4,4,0.7097670110978521,3002399751580330.0,0.0,0.6111111111111112,no switch,40.0,45.0
339,6,8,6,4.0,4.0,4.25,4.5,3,2,2,0.8492525813331048,32.754951278309,0.3229166666666667,0.22777777777777777,no switch,20.0,42.0
340,4,8,21,5.0,4.0,3.0,4.25,3,3,2,0.8861435281090323,4823.010556400996,0.14166666666666666,0.3444444444444445,no switch,20.0,6.0
341,4,2,31,3.75,3.5,2.75,3.75,6,5,4,0.7883283115787246,0.0,0.1638888888888889,0.08888888888888889,1.2826886176257029,40.0,37.0
342,2,8,1,4.75,2.75,4.0,3.5,6,6,4,0.8140987078618663,40.57579006699883,-0.05625,0.10555555555555557,no switch,40.0,45.0
343,5,8,2,4.25,2.5,3.25,3.75,7,8,4,0.8608573419402717,405.3848213575263,-0.010416666666666666,0.027777777777777776,no switch,40.0,36.0
344,9,5,19,5.0,1.0,2.0,1.25,7,7,2,0.8845384833390806,0.0,0.0,-0.17777777777777778,no switch,100.0,29.0
345,0,4,12,3.5,3.0,2.75,3.75,2,4,4,0.8736484184316474,no switch,no switch,no switch,no switch,40.0,45.0
346,13,8,0,5.0,3.0,5.0,5.0,6,8,4,0.8177431610708948,4717.878902760957,0.03333333333333333,-0.5333333333333333,no switch,100.0,0.0
347,0,8,6,3.75,3.25,3.25,3.25,7,8,4,0.7825286247767957,3559.7200156806466,0.10972222222222222,0.06666666666666667,no switch,20.0,18.0
348,7,3,5,3.0,1.0,3.75,3.75,5,6,4,0.7991678197521754,350.00192409326706,0.23750000000000002,0.4222222222222222,1.878261911356849,40.0,53.0
349,10,7,1,4.5,3.0,4.5,3.75,7,6,4,0.8220247611233793,0.0,0.0,0.0,0.8876099747089672,20.0,10.0
350,9,7,7,4.5,3.75,4.5,4.25,6,6,4,0.7559172523844452,-0.9987408496524163,0.14583333333333331,0.06666666666666667,no switch,60.0,39.0
351,7,2,21,4.25,3.25,4.25,2.75,5,5,4,0.8280936876628309,0.0,0.13055555555555554,0.08333333333333333,0.5045857777066546,100.0,32.0
352,7,4,10,3.75,2.75,4.0,3.5,5,4,1,0.8089713240105437,36.64912030380606,0.048611111111111105,0.11111111111111112,2.2838266303436496,60.0,45.0
353,11,8,3,4.5,3.25,3.75,4.25,3,8,3,0.8030390371859852,4717.878902760957,0.052777777777777785,0.15555555555555556,no switch,20.0,21.0
354,0,8,0,4.5,1.75,5.0,4.25,4,6,4,0.751494710370729,no switch,no switch,no switch,no switch,60.0,58.0
355,5,7,23,2.75,2.25,3.5,3.75,4,1,3,0.8194514182916167,4.825761367031629,0.06180555555555554,0.022222222222222223,no switch,20.0,23.0
356,7,8,25,4.0,2.0,3.75,4.25,2,2,2,0.8255962597282256,1501199875790164.2,0.19999999999999998,-0.011111111111111108,no switch,40.0,21.0
357,5,8,4,5.0,3.25,3.5,4.5,6,6,4,0.8302558908330526,4823.010556400996,0.06944444444444443,0.6111111111111112,no switch,0.0,0.0
358,4,2,35,3.75,2.75,3.5,3.75,3,2,3,0.44418666128211737,1258092.8153952325,0.17916666666666667,0.48888888888888893,no switch,60.0,44.0
359,10,6,9,5.0,2.25,4.0,4.0,5,5,4,0.9149693866919044,0.0,0.0,-0.17777777777777778,no switch,80.0,55.0
360,12,8,0,5.0,4.5,4.75,4.75,7,6,3,0.854506701602768,216072.30673893008,-0.06666666666666667,0.008333333333333338,no switch,0.0,53.0
361,10,8,11,4.5,2.5,4.5,4.0,6,7,4,0.8494039811567535,32.754951278309,0.002083333333333333,-0.022222222222222227,0.5186183635709287,40.0,46.0
362,0,7,2,4.5,2.5,5.0,4.5,4,7,4,0.8463292109697134,no switch,no switch,no switch,no switch,0.0,0.0
363,5,1,16,2.25,1.0,3.0,1.5,4,8,4,0.8332967456044182,109.29158777396874,0.38055555555555554,0.05000000000000001,no switch,60.0,55.0
364,12,8,0,5.0,3.25,4.5,5.0,5,2,3,0.856077019096816,0.0,0.0,-0.2,no switch,0.0,0.0
365,12,8,3,5.0,4.5,4.25,4.75,5,6,3,0.8968297130446036,1501199876836558.0,0.022222222222222237,0.5222222222222223,no switch,20.0,49.0
366,3,2,12,2.75,3.25,2.25,4.0,5,6,3,0.828356501006895,0.0,0.12222222222222223,0.3277777777777778,no switch,40.0,23.0
367,1,6,9,4.5,2.25,2.75,4.5,6,8,4,0.8030735363053548,4717.878902760957,-0.09722222222222221,0.06666666666666667,0.8769916274216562,100.0,55.0
